workload,case,length,batch,threads_field,profile,family,avg_fwd_ms,avg_fwd_sp_gflops,avg_bwd_ms,avg_bwd_sp_gflops,avg_mem_mb,avg_stream_slots,avg_workarea_mb,fwd_pct_of_peak,bwd_pct_of_peak,samples_ok,samples_skip,samples_expected,check_ok,check_fail,quality,note
throughput,n8_b1,8,1,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.0019746666666666667,0.060769750168804856,0.0018993333333333334,0.06318006318006318,32.0,262144.0,0.0,0.00016505481615692805,0.00017160139187673602,3,0,3,3,0,ok,-
throughput,n8_b10,8,10,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.002296,0.5226480836236934,0.002217,0.5412719891745602,128.0,104858.0,0.0,0.0014195480994681213,0.0014701319063503862,3,0,3,3,0,ok,-
throughput,n8_b16,8,16,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.0023273333333333336,0.8249785161844743,0.0022746666666666666,0.8440797186400938,128.0,65536.0,0.0,0.0022406983234915883,0.0022925785015560185,3,0,3,3,0,ok,-
throughput,n8_b150,8,150,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.002299666666666667,7.827221336425568,0.002329666666666667,7.7264272428101295,128.03,6991.0,0.01,0.021259270856217753,0.020985507173708152,3,0,3,3,0,ok,-
throughput,n8_b256,8,256,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.002303,13.33912288319583,0.002277,13.491436100131752,128.03,4096.0,0.02,0.03622997410824899,0.03664366726890533,3,0,3,3,0,ok,-
throughput,n8_b1024,8,1024,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.002397,51.264080100125156,0.0023970000000000003,51.26408010012515,128.12,1024.0,0.06,0.13923676323954517,0.13923676323954515,3,0,3,3,0,ok,-
throughput,n16_b1,16,1,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.0021956666666666665,0.14574161226658572,0.002078,0.15399422521655437,64.0,262144.0,0.0,0.0003958442309250107,0.0004182588946267316,3,0,3,3,0,ok,-
throughput,n16_b10,16,10,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.002325666666666667,1.3759495485165543,0.0023306666666666667,1.3729977116704806,128.0,52429.0,0.0,0.0037371734973527942,0.0037291561056965747,3,0,3,3,0,ok,-
throughput,n16_b16,16,16,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.0023236666666666666,2.2034141443121507,0.0022686666666666667,2.2568322068762856,128.0,32768.0,0.0,0.005984624183854358,0.006129711311438249,3,0,3,3,0,ok,-
throughput,n16_b150,16,150,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.0023599999999999997,20.33898305084746,0.0023076666666666666,20.800231113679043,128.06,3496.0,0.02,0.05524207519286113,0.05649485661786174,3,0,3,3,0,ok,-
throughput,n16_b256,16,256,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.00235,34.85957446808511,0.002335666666666667,35.073497930640784,128.06,2048.0,0.03,0.09468099900289072,0.09526202982308826,3,0,3,3,0,ok,-
throughput,n16_b1024,16,1024,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.0025006666666666667,131.03705678485738,0.002518,130.13502779984114,128.25,512.0,0.12,0.3559056480780483,0.35345567538807493,3,0,3,3,0,ok,-
throughput,n32_b1,32,1,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.0025026666666666665,0.3196590303676079,0.0024693333333333334,0.3239740820734341,128.0,262144.0,0.0,0.0008682158860891866,0.0008799358629532414,3,0,3,3,0,ok,-
throughput,n32_b10,32,10,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.0026643333333333332,3.002627298886526,0.0026546666666666667,3.0135610246107487,128.01,26215.0,0.0,0.008155342015210326,0.008185038765391279,3,0,3,3,0,ok,-
throughput,n32_b16,32,16,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.0027243333333333334,4.698397161385048,0.00257,4.980544747081712,128.01,16384.0,0.0,0.012761169456028607,0.013527501681468457,3,0,3,3,0,ok,-
throughput,n32_b150,32,150,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.002902333333333333,41.34604341334559,0.002845333333333333,42.17432052483599,128.1,1748.0,0.04,0.11229869425906075,0.1145483517940068,3,0,3,3,0,ok,-
throughput,n32_b256,32,256,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.0028506666666666667,71.84284377923294,0.002850333333333333,71.85124546836629,128.12,1024.0,0.06,0.1951300990909669,0.1951529186558238,3,0,3,3,0,ok,-
throughput,n32_b1024,32,1024,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.003154,259.7336715282181,0.0031896666666666666,256.829344759118,128.5,256.0,0.25,0.7054544947900862,0.6975661437667254,3,0,3,3,0,ok,-
throughput,n64_b1,64,1,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.00248,0.7741935483870968,0.002414333333333333,0.7952505867734365,128.0,131072.0,0.0,0.002102762862179875,0.002159955224992168,3,0,3,3,0,ok,-
throughput,n64_b10,64,10,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.0024903333333333335,7.709811270244947,0.002343333333333333,8.193456614509246,128.02,13108.0,0.0,0.020940377050753942,0.022253991030751454,3,0,3,3,0,ok,-
throughput,n64_b16,64,16,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.0024276666666666665,12.654126046958671,0.0024293333333333333,12.645444566410537,128.02,8192.0,0.01,0.03436947564381331,0.034345896146253066,3,0,3,3,0,ok,-
throughput,n64_b150,64,150,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.0025566666666666667,112.64667535853977,0.0025266666666666666,113.98416886543536,128.17,874.0,0.07,0.3059561087604616,0.3095888330069579,3,0,3,3,0,ok,-
throughput,n64_b256,64,256,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.002739,179.45235487404162,0.0027609999999999996,178.02245563201743,128.25,512.0,0.12,0.48740492367315047,0.4835212191020497,3,0,3,3,0,ok,-
throughput,n64_b1024,64,1024,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.0037099999999999998,529.9407008086254,0.0037126666666666666,529.5600646435626,129.0,128.0,0.5,1.4393553487231905,1.438321514750324,3,0,3,3,0,ok,-
throughput,n128_b1,128,1,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.0026906666666666663,1.6650148662041626,0.0025306666666666667,1.7702845100105375,128.0,65536.0,0.0,0.004522294758107363,0.004808214342392338,3,0,3,3,0,ok,-
throughput,n128_b10,128,10,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.0026190000000000002,17.105765559373804,0.0026200000000000004,17.09923664122137,128.03,6554.0,0.01,0.046460434373733775,0.04644270138351479,3,0,3,3,0,ok,-
throughput,n128_b16,128,16,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.0026709999999999998,26.83639086484463,0.002642,27.130961392884178,128.03,4096.0,0.02,0.07288948116798728,0.07368955495824907,3,0,3,3,0,ok,-
throughput,n128_b150,128,150,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.0030083333333333333,223.37950138504155,0.0030326666666666666,221.58716201362938,128.32,437.0,0.15,0.6067140712594343,0.6018459543983727,3,0,3,3,0,ok,-
throughput,n128_b256,128,256,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.0033206666666666666,345.3764304356555,0.0033433333333333336,343.0348953140578,128.5,256.0,0.25,0.9380661113817821,0.9317063411351258,3,0,3,3,0,ok,-
throughput,n128_b1024,128,1024,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.005217333333333333,879.2844364937389,0.005193333333333334,883.3478818998715,130.0,64.0,1.0,2.3881969337043993,2.3992335305738925,3,0,3,3,0,ok,-
throughput,n256_b1,256,1,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.002661,3.8481773769259675,0.0025173333333333337,4.067796610169491,128.0,32768.0,0.0,0.010451914113904228,0.011048415038572224,3,0,3,3,0,ok,-
throughput,n256_b10,256,10,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.0026166666666666664,39.133757961783445,0.0025993333333333333,39.39471659399846,128.05,3277.0,0.02,0.10628997499528338,0.1069987565674499,3,0,3,3,0,ok,-
throughput,n256_b16,256,16,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.002647,61.89648658859086,0.0026353333333333333,62.17050341512775,128.06,2048.0,0.03,0.16811510967645876,0.16885935820146206,3,0,3,3,0,ok,-
throughput,n256_b150,256,150,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.0033643333333333338,456.554047359556,0.003390666666666667,453.00825796303576,128.91,219.0,0.29,1.240032156513882,1.2304015489279017,3,0,3,3,0,ok,-
throughput,n256_b256,256,256,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.003915666666666667,669.4747595130672,0.003935999999999999,666.0162601626017,129.0,128.0,0.5,1.8183394377332207,1.8089459159088879,3,0,3,3,0,ok,-
throughput,n256_b1024,256,1024,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.007754333333333333,1352.2451962343637,0.007735333333333333,1355.5666637938464,132.0,32.0,2.0,3.6727908481368945,3.6818121822032484,3,0,3,3,0,ok,-
throughput,n512_b1,512,1,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.0030859999999999998,7.465975372650681,0.003086666666666667,7.464362850971922,128.01,16384.0,0.0,0.020278102002097564,0.02027372228244268,3,0,3,3,0,ok,-
throughput,n512_b10,512,10,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.0031556666666666664,73.01151367909581,0.0030316666666666665,75.9978009895547,128.12,1639.0,0.04,0.19830428682308995,0.20641524830722294,3,0,3,3,0,ok,-
throughput,n512_b16,512,16,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.0031026666666666668,118.81392350666093,0.0030773333333333334,119.79202772963605,128.12,1024.0,0.06,0.3227067784020958,0.32536337666450477,3,0,3,3,0,ok,-
throughput,n512_b150,512,150,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.004392666666666667,786.7658218242525,0.004292,805.2190121155638,130.08,110.0,0.59,2.136910020512436,2.1870301530221252,3,0,3,3,0,ok,-
throughput,n512_b256,512,256,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.0050026666666666665,1179.0191897654583,0.005044666666666667,1169.2031188053388,130.0,64.0,1.0,3.202297114463441,3.175635991401303,3,0,3,3,0,ok,-
throughput,n512_b1024,512,1024,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.014493333333333332,1627.8491260349588,0.014495333333333332,1627.6245228349355,136.0,16.0,4.0,4.421350054633609,4.420740016912784,3,0,3,3,0,ok,-
throughput,n1024_b1,1024,1,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.003330333333333333,15.373836452807527,0.003305,15.491679273827534,128.02,8192.0,0.01,0.04175639594199652,0.04207646513933305,3,0,3,3,0,ok,-
throughput,n1024_b10,1024,10,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.003900666666666667,131.2596137412408,0.003916333333333333,130.73453059834878,128.28,820.0,0.08,0.35651012806057697,0.35508396617285487,3,0,3,3,0,ok,-
throughput,n1024_b16,1024,16,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.004010333333333334,204.27229656720138,0.004006333333333333,204.47624594392215,128.25,512.0,0.12,0.5548175903668685,0.5553715308847489,3,0,3,3,0,ok,-
throughput,n1024_b150,1024,150,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.006572666666666667,1168.4755046150724,0.006564999999999999,1169.84006092917,131.25,55.0,1.17,3.17365974127564,3.1773659699656305,3,0,3,3,0,ok,-
throughput,n1024_b256,1024,256,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.008296,1579.9421407907425,0.008285333333333334,1581.9761828130029,132.0,32.0,2.0,4.291231391644998,4.2967559895100065,3,0,3,3,0,ok,-
throughput,n1024_b1024,1024,1024,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.02577,2034.489716724874,0.025791333333333333,2032.8068860340684,144.0,8.0,8.0,5.525813833928895,5.521243150167277,3,0,3,3,0,ok,-
throughput,n2048_b1,2048,1,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.004263,26.422707013840018,0.003908333333333333,28.820469083155654,128.03,4096.0,0.02,0.07176588740982656,0.07827837390910636,3,0,3,3,0,ok,-
throughput,n2048_b10,2048,10,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.0048389999999999996,232.77536681132466,0.004881666666666666,230.7408671901673,128.44,410.0,0.16,0.6322338872248205,0.6267080464897725,3,0,3,3,0,ok,-
throughput,n2048_b16,2048,16,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.004996,360.73658927141713,0.005019666666666666,359.0357925493061,128.5,256.0,0.25,0.979785357976271,0.9751658772394152,3,0,3,3,0,ok,-
throughput,n2048_b150,2048,150,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.011708666666666666,1443.0336502875364,0.011836333333333332,1427.4690923427866,135.94,28.0,2.34,3.9193785262381367,3.877104117622034,3,0,3,3,0,ok,-
throughput,n2048_b256,2048,256,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.01622,1777.795314426634,0.016068333333333334,1794.5756664246446,136.0,16.0,4.0,4.828614203156055,4.874190791942197,3,0,3,3,0,ok,-
throughput,n2048_b1024,2048,1024,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.05077399999999999,2271.7012644266756,0.05079466666666666,2270.776984460311,160.0,4.0,16.0,6.170096693204492,6.167586285320601,3,0,3,3,0,ok,-
throughput,n4096_b1,4096,1,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.004864666666666667,50.519391530766065,0.004882333333333333,50.33658769713935,128.06,2048.0,0.03,0.13721413792730836,0.13671763015710647,3,0,3,3,0,ok,-
throughput,n4096_b10,4096,10,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.005255333333333333,467.63922364582015,0.005274999999999999,465.8957345971565,128.75,205.0,0.31,1.270140256825535,1.2654048207969282,3,0,3,3,0,ok,-
throughput,n4096_b16,4096,16,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.005561,707.0958460708506,0.005612333333333334,700.6283779770743,129.0,128.0,0.5,1.9205208932792792,1.9029548056410415,3,0,3,3,0,ok,-
throughput,n4096_b150,4096,150,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.017014333333333336,2166.6438101208782,0.017076333333333332,2158.7772550703703,140.62,14.0,4.69,5.884753430179863,5.86338732625409,3,0,3,3,0,ok,-
throughput,n4096_b256,4096,256,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.025573,2460.194736636296,0.025561,2461.3497124525643,144.0,8.0,8.0,6.682057912658553,6.68519490631889,3,0,3,3,0,ok,-
throughput,n4096_b1024,4096,1024,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.099454,2530.3983751282,0.09950700000000001,2529.050619554403,192.0,2.0,32.0,6.872735817580677,6.869075220855503,3,0,3,3,0,ok,-
throughput,n8192_b1,8192,1,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.008277,64.33248761628609,0.007856666666666666,67.77428935086975,128.12,1024.0,0.06,0.17473145581359859,0.18407962576612077,3,0,3,3,0,ok,-
throughput,n8192_b10,8192,10,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.008543,623.293924850755,0.008579999999999999,620.6060606060607,130.0,103.0,0.62,1.692909118306398,1.6856086943696456,3,0,3,3,0,ok,-
throughput,n8192_b16,8192,16,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.009023000000000002,944.2181092762937,0.009095666666666667,936.6746069556932,130.0,64.0,1.0,2.5645612497291905,2.5440725792105936,3,0,3,3,0,ok,-
throughput,n8192_b150,8192,150,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.035729333333333335,2235.47412023734,0.035858999999999995,2227.3906132351717,150.0,7.0,9.38,6.071701280890771,6.049745920560345,3,0,3,3,0,ok,-
throughput,n8192_b256,8192,256,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.05358966666666667,2543.678445471453,0.05397366666666667,2525.581240234435,160.0,4.0,16.0,6.90880540093371,6.859652148286581,3,0,3,3,0,ok,-
throughput,n8192_b1024,8192,1024,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.20107700000000003,2711.695121769272,0.20084333333333335,2714.8499825734816,384.0,2.0,64.0,7.365150235997231,7.373719054670881,3,0,3,3,0,ok,-
throughput,n16384_b1,16384,1,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.010410333333333334,110.1674618167846,0.010322999999999999,111.09948658335757,128.25,512.0,0.12,0.2992223944665657,0.3017538377598668,3,0,3,3,0,ok,-
throughput,n16384_b10,16384,10,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.013070666666666666,877.4456798939101,0.012790000000000001,896.70054730258,132.5,52.0,1.25,2.383202744462235,2.4355002870954685,3,0,3,3,0,ok,-
throughput,n16384_b16,16384,16,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.015643333333333332,1173.028766247603,0.015619,1174.8562648056854,132.0,32.0,2.0,3.1860267126649275,3.1909903242923154,3,0,3,3,0,ok,-
throughput,n16384_b150,16384,150,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.08872200000000001,1939.0004733887872,0.08864133333333334,1940.7650306102494,187.5,4.0,18.75,5.266458489205221,5.271251147838469,3,0,3,3,0,ok,-
throughput,n16384_b256,16384,256,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.12895366666666666,2276.796678910513,0.12911133333333333,2274.0163269942736,192.0,2.0,32.0,6.183936188982193,6.176384562175901,3,0,3,3,0,ok,-
throughput,n16384_b1024,16384,1024,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.42056800000000005,2792.4262426052383,0.41963,2798.6681600457546,768.0,2.0,128.0,7.584421506172097,7.601374982741432,3,0,3,3,0,ok,-
throughput,n32768_b1,32768,1,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.008370666666666667,293.59668684294365,0.008190333333333332,300.0610475764113,128.5,256.0,0.25,0.7974287706718457,0.8149864185060189,3,0,3,3,0,ok,-
throughput,n32768_b10,32768,10,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.016388333333333335,1499.6033763856399,0.016371,1501.1911306578706,135.0,26.0,2.5,4.073025788490061,4.077338238167367,3,0,3,3,0,ok,-
throughput,n32768_b16,32768,16,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.023792666666666667,1652.6772955252318,0.023699,1659.209249335415,136.0,16.0,4.0,4.488785068589512,4.506526303863485,3,0,3,3,0,ok,-
throughput,n32768_b150,32768,150,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.23611266666666667,1561.2885373931654,0.236484,1558.8369614857666,225.0,2.0,37.5,4.240566923370916,4.233908274790553,3,0,3,3,0,ok,-
throughput,n32768_b256,32768,256,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.39921133333333336,1575.9712900602353,0.399379,1575.3096682599737,384.0,2.0,64.0,4.280446288275479,4.278649278014547,3,0,3,3,0,ok,-
throughput,n32768_b1024,32768,1024,1,gpu_cache_noreuse,run_gpu_cache_noreuse,1.5797226666666664,1593.0532954307596,1.579229,1593.5512835693874,1536.0,2.0,256.0,4.3268421883440435,4.32819475833884,3,0,3,3,0,ok,-
throughput,n65536_b1,65536,1,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.008185666666666666,640.4951744919982,0.008023,653.4812414308861,129.0,128.0,0.5,1.7396288940059572,1.774899943915588,3,0,3,3,0,ok,-
throughput,n65536_b10,65536,10,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.028049666666666667,1869.1416416119025,0.028015333333333333,1871.4323108773767,140.0,13.0,5.0,5.076717103008269,5.082938718095363,3,0,3,3,0,ok,-
throughput,n65536_b16,65536,16,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.053927,1555.5487974484024,0.053889333333333324,1556.6360689808748,144.0,8.0,8.0,4.224977395378126,4.227930499552595,3,0,3,3,0,ok,-
throughput,n65536_b150,65536,150,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.46553533333333336,1689.3067908916328,0.46557166666666666,1689.1749569525637,450.0,2.0,75.0,4.588273294340453,4.587915224305347,3,0,3,3,0,ok,-
throughput,n65536_b256,65536,256,1,gpu_cache_noreuse,run_gpu_cache_noreuse,0.7903106666666666,1698.290731239867,0.7903883333333334,1698.1238505123008,768.0,2.0,128.0,4.612674293495848,4.612221033975577,3,0,3,3,0,ok,-
throughput,n65536_b1024,65536,1024,1,gpu_cache_noreuse,run_gpu_cache_noreuse,3.1442223333333335,1707.4839342892099,3.144000666666667,1707.6043198464122,3072.0,2.0,512.0,4.637643664523171,4.637970639966657,3,0,3,3,0,ok,-
