workload,case,length,batch,threads_field,profile,family,avg_fwd_ms,avg_fwd_sp_gflops,avg_bwd_ms,avg_bwd_sp_gflops,avg_mem_mb,avg_stream_slots,avg_workarea_mb,fwd_pct_of_peak,bwd_pct_of_peak,samples_ok,samples_skip,samples_expected,check_ok,check_fail,quality,note
throughput,n32_b1024,32,1024,1,gpu_cache_reuse,run_gpu_cache_reuse,0.002575666666666667,318.0535783615892,0.0025930000000000003,315.92749710759733,1.0,1.0,0.25,0.8638553681511316,0.8580807854099235,3,0,3,3,0,ok,-
throughput,n64_b1,64,1,1,gpu_cache_reuse,run_gpu_cache_reuse,0.002022666666666667,0.9492419248516808,0.002022666666666667,0.9492419248516808,0.0,1.0,0.0,0.0025782062779529115,0.0025782062779529115,3,0,3,3,0,ok,-
throughput,n64_b10,64,10,1,gpu_cache_reuse,run_gpu_cache_reuse,0.0020243333333333333,9.48460398485098,0.0020243333333333333,9.48460398485098,0.02,1.0,0.0,0.025760835986527696,0.025760835986527696,3,0,3,3,0,ok,-
throughput,n64_b16,64,16,1,gpu_cache_reuse,run_gpu_cache_reuse,0.0020243333333333333,15.175366375761568,0.0020243333333333333,15.175366375761568,0.03,1.0,0.01,0.04121733757844432,0.04121733757844432,3,0,3,3,0,ok,-
throughput,n64_b150,64,150,1,gpu_cache_reuse,run_gpu_cache_reuse,0.0021683333333333333,132.82090699461952,0.0021650000000000003,133.02540415704385,0.29,1.0,0.07,0.36075070779288865,0.36130613613437107,3,0,3,3,0,ok,-
throughput,n64_b256,64,256,1,gpu_cache_reuse,run_gpu_cache_reuse,0.002169,226.6113416320885,0.0021680000000000002,226.71586715867159,0.5,1.0,0.12,0.6154919713880862,0.6157758698988741,3,0,3,3,0,ok,-
throughput,n64_b1024,64,1024,1,gpu_cache_reuse,run_gpu_cache_reuse,0.002611,752.9988510149368,0.002610666666666667,753.0949948927476,2.0,1.0,0.5,2.0451966081053374,2.045457741482266,3,0,3,3,0,ok,-
throughput,n128_b1,128,1,1,gpu_cache_reuse,run_gpu_cache_reuse,0.0021693333333333334,2.065150583896742,0.002166,2.0683287165281623,0.0,1.0,0.0,0.00560909085547674,0.005617722882031799,3,0,3,3,0,ok,-
throughput,n128_b10,128,10,1,gpu_cache_reuse,run_gpu_cache_reuse,0.0023066666666666665,19.421965317919078,0.0023063333333333334,19.424772365948836,0.04,1.0,0.01,0.05275139203387664,0.05275901616916119,3,0,3,3,0,ok,-
throughput,n128_b16,128,16,1,gpu_cache_reuse,run_gpu_cache_reuse,0.0023066666666666665,31.075144508670522,0.0023066666666666665,31.075144508670522,0.06,1.0,0.02,0.08440222725420263,0.08440222725420263,3,0,3,3,0,ok,-
throughput,n128_b150,128,150,1,gpu_cache_reuse,run_gpu_cache_reuse,0.002317,290.03021148036254,0.002315333333333333,290.2389864670314,0.59,1.0,0.15,0.7877419785809804,0.7883090257869846,3,0,3,3,0,ok,-
throughput,n128_b256,128,256,1,gpu_cache_reuse,run_gpu_cache_reuse,0.002459,466.4009760065067,0.002459333333333333,466.337760910816,1.0,1.0,0.25,1.2667770911732836,1.2666053946307014,3,0,3,3,0,ok,-
throughput,n128_b1024,128,1024,1,gpu_cache_reuse,run_gpu_cache_reuse,0.0033336666666666666,1376.118388161184,0.0033403333333333336,1373.3719189701626,4.0,1.0,1.0,3.737632077426383,3.7301724784294232,3,0,3,3,0,ok,-
throughput,n256_b1,256,1,1,gpu_cache_reuse,run_gpu_cache_reuse,0.0023126666666666664,4.427788988181033,0.0023126666666666664,4.427788988181033,0.01,1.0,0.0,0.012026179067641604,0.012026179067641604,3,0,3,3,0,ok,-
throughput,n256_b10,256,10,1,gpu_cache_reuse,run_gpu_cache_reuse,0.002315,44.23326133909287,0.002315,44.23326133909287,0.08,1.0,0.02,0.12014057648854923,0.12014057648854923,3,0,3,3,0,ok,-
throughput,n256_b16,256,16,1,gpu_cache_reuse,run_gpu_cache_reuse,0.002315,70.7732181425486,0.002315,70.7732181425486,0.12,1.0,0.03,0.1922249223816788,0.1922249223816788,3,0,3,3,0,ok,-
throughput,n256_b150,256,150,1,gpu_cache_reuse,run_gpu_cache_reuse,0.002611,588.2803523554194,0.0026116666666666667,588.130185067007,1.17,1.0,0.29,1.597809850082295,1.5974019854109274,3,0,3,3,0,ok,-
throughput,n256_b256,256,256,1,gpu_cache_reuse,run_gpu_cache_reuse,0.002759666666666667,949.9118250996495,0.002765333333333333,947.9652844744456,2.0,1.0,0.5,2.58002577304652,2.5747388349869995,3,0,3,3,0,ok,-
throughput,n256_b1024,256,1024,1,gpu_cache_reuse,run_gpu_cache_reuse,0.004367,2401.1357911609803,0.0044340000000000004,2364.8534055029318,8.0,1.0,2.0,6.521649759576261,6.423104307638594,3,0,3,3,0,ok,-
throughput,n512_b1,512,1,1,gpu_cache_reuse,run_gpu_cache_reuse,0.0025936666666666664,8.883176969541191,0.0025943333333333335,8.880894256713349,0.02,1.0,0.0,0.024127318896725262,0.02412111889186936,3,0,3,3,0,ok,-
throughput,n512_b10,512,10,1,gpu_cache_reuse,run_gpu_cache_reuse,0.002733666666666667,84.28240458480673,0.002733666666666667,84.28240458480673,0.16,1.0,0.04,0.22891680079919427,0.22891680079919427,3,0,3,3,0,ok,-
throughput,n512_b16,512,16,1,gpu_cache_reuse,run_gpu_cache_reuse,0.0027343333333333334,134.81896866999878,0.0027346666666666665,134.80253534861043,0.25,1.0,0.06,0.36617758056402633,0.36613294653421596,3,0,3,3,0,ok,-
throughput,n512_b150,512,150,1,gpu_cache_reuse,run_gpu_cache_reuse,0.0031853333333333334,1084.9727919631644,0.003190333333333333,1083.2723853306866,2.34,1.0,0.59,2.946860637328682,2.9422422161020676,3,0,3,3,0,ok,-
throughput,n512_b256,512,256,1,gpu_cache_reuse,run_gpu_cache_reuse,0.0036776666666666663,1603.7995105592315,0.0037376666666666665,1578.0540444127353,4.0,1.0,1.0,4.356029646865524,4.2861031921758075,3,0,3,3,0,ok,-
throughput,n512_b1024,512,1024,1,gpu_cache_reuse,run_gpu_cache_reuse,0.012902333333333335,1828.5808768439813,0.01378,1712.1161103047896,16.0,1.0,4.0,4.966551279496454,4.650224972798,3,0,3,3,0,ok,-
throughput,n1024_b1,1024,1,1,gpu_cache_reuse,run_gpu_cache_reuse,0.0028753333333333326,17.80663111523302,0.0028756666666666666,17.80456705691434,0.03,1.0,0.01,0.048364033370796124,0.04835842724660801,3,0,3,3,0,ok,-
throughput,n1024_b10,1024,10,1,gpu_cache_reuse,run_gpu_cache_reuse,0.003302666666666667,155.02624142107388,0.003303,155.01059642749016,0.31,1.0,0.08,0.4210619215346056,0.4210194286572684,3,0,3,3,0,ok,-
throughput,n1024_b16,1024,16,1,gpu_cache_reuse,run_gpu_cache_reuse,0.003306,247.79189352692075,0.003304666666666667,247.8918700827113,0.5,1.0,0.12,0.67301980537445,0.6732913485680649,3,0,3,3,0,ok,-
throughput,n1024_b150,1024,150,1,gpu_cache_reuse,run_gpu_cache_reuse,0.004334,1772.0350715274574,0.004351666666666667,1764.841057066258,4.69,1.0,1.17,4.812968987730586,4.793429550246884,3,0,3,3,0,ok,-
throughput,n1024_b256,1024,256,1,gpu_cache_reuse,run_gpu_cache_reuse,0.0050346666666666665,2603.389830508475,0.005015666666666667,2613.2518109922244,8.0,1.0,2.0,7.070985624686225,7.097771441168388,3,0,3,3,0,ok,-
throughput,n1024_b1024,1024,1024,1,gpu_cache_reuse,run_gpu_cache_reuse,0.025552000000000002,2051.84721352536,0.025516,2054.7421225897474,32.0,1.0,8.0,5.572957987646666,5.58082075953706,3,0,3,3,0,ok,-
throughput,n2048_b1,2048,1,1,gpu_cache_reuse,run_gpu_cache_reuse,0.003771333333333333,29.867420894467035,0.0037233333333333333,30.252461951656223,0.06,1.0,0.02,0.08112196695105815,0.08216776491354269,3,0,3,3,0,ok,-
throughput,n2048_b10,2048,10,1,gpu_cache_reuse,run_gpu_cache_reuse,0.004439666666666666,253.71274119678657,0.004437333333333333,253.84615384615387,0.62,1.0,0.16,0.6891012343901733,0.6894635923109014,3,0,3,3,0,ok,-
throughput,n2048_b16,2048,16,1,gpu_cache_reuse,run_gpu_cache_reuse,0.004441,405.81850934474215,0.004442666666666667,405.6662665066026,1.0,1.0,0.25,1.1022309498872886,1.1018174478802782,3,0,3,3,0,ok,-
throughput,n2048_b150,2048,150,1,gpu_cache_reuse,run_gpu_cache_reuse,0.007456333333333333,2265.9931154723054,0.007401666666666667,2282.7291150641745,9.38,1.0,2.34,6.154592968511814,6.200049093115999,3,0,3,3,0,ok,-
throughput,n2048_b256,2048,256,1,gpu_cache_reuse,run_gpu_cache_reuse,0.014881,1937.762247160809,0.015434333333333333,1868.2919033323976,16.0,1.0,4.0,5.263095381707627,5.074409155466679,3,0,3,3,0,ok,-
throughput,n2048_b1024,2048,1024,1,gpu_cache_reuse,run_gpu_cache_reuse,0.050666666666666665,2276.513684210526,0.05058666666666667,2280.1138639957826,64.0,1.0,16.0,6.183167555936147,6.19294589155439,3,0,3,3,0,ok,-
throughput,n4096_b1,4096,1,1,gpu_cache_reuse,run_gpu_cache_reuse,0.004389333333333333,55.9902794653706,0.004390333333333333,55.977526383721816,0.12,1.0,0.03,0.1520734453911861,0.1520388071453298,3,0,3,3,0,ok,-
throughput,n4096_b10,4096,10,1,gpu_cache_reuse,run_gpu_cache_reuse,0.004377333333333333,561.4377094121231,0.0043156666666666664,569.460106588399,1.25,1.0,0.31,1.5249033878397342,1.5466927696849764,3,0,3,3,0,ok,-
throughput,n4096_b16,4096,16,1,gpu_cache_reuse,run_gpu_cache_reuse,0.004314999999999999,911.2769409038241,0.004311666666666666,911.9814456899885,2.0,1.0,0.5,2.475090773470701,2.4770042568672763,3,0,3,3,0,ok,-
throughput,n4096_b150,4096,150,1,gpu_cache_reuse,run_gpu_cache_reuse,0.016658666666666665,2212.9021930526656,0.016421666666666668,2244.8391352887443,18.75,1.0,4.69,6.010394376033913,6.097137305118659,3,0,3,3,0,ok,-
throughput,n4096_b256,4096,256,1,gpu_cache_reuse,run_gpu_cache_reuse,0.025405333333333335,2476.431195549491,0.02543833333333333,2473.218633296207,32.0,1.0,8.0,6.726157250462521,6.717431710689269,3,0,3,3,0,ok,-
throughput,n4096_b1024,4096,1024,1,gpu_cache_reuse,run_gpu_cache_reuse,0.09918299999999998,2537.312241009044,0.09941733333333334,2531.3316256051926,128.0,1.0,32.0,6.891514352274772,6.8752705899876805,3,0,3,3,0,ok,-
throughput,n8192_b1,8192,1,1,gpu_cache_reuse,run_gpu_cache_reuse,0.008177,65.11923688394276,0.007796666666666667,68.29585292860196,0.25,1.0,0.06,0.17686832087185464,0.18549622827308537,3,0,3,3,0,ok,-
throughput,n8192_b10,8192,10,1,gpu_cache_reuse,run_gpu_cache_reuse,0.007528666666666666,707.2699902594528,0.007327,726.736727173468,2.5,1.0,0.62,1.9209938808587033,1.9738668756232505,3,0,3,3,0,ok,-
throughput,n8192_b16,8192,16,1,gpu_cache_reuse,run_gpu_cache_reuse,0.007239,1176.9139383892802,0.007234333333333333,1177.673132746625,4.0,1.0,1.0,3.1965791071013245,3.1986411311302345,3,0,3,3,0,ok,-
throughput,n8192_b150,8192,150,1,gpu_cache_reuse,run_gpu_cache_reuse,0.034766,2297.4170166254385,0.03468533333333333,2302.760052279542,37.5,1.0,9.38,6.239942442770906,6.254454494657877,3,0,3,3,0,ok,-
throughput,n8192_b256,8192,256,1,gpu_cache_reuse,run_gpu_cache_reuse,0.052496666666666664,2596.638770715601,0.05307933333333333,2568.134741707381,64.0,1.0,16.0,7.052649282511344,6.975230381584242,3,0,3,3,0,ok,-
throughput,n8192_b1024,8192,1024,1,gpu_cache_reuse,run_gpu_cache_reuse,0.20062566666666667,2717.7954299632647,0.201071,2711.7760393094977,256.0,1.0,64.0,7.381719092124879,7.365370013595274,3,0,3,3,0,ok,-
throughput,n16384_b1,16384,1,1,gpu_cache_reuse,run_gpu_cache_reuse,0.010097666666666666,113.57871455451755,0.009812666666666666,116.87750526530336,0.5,1.0,0.12,0.3084875912450174,0.3174473334324789,3,0,3,3,0,ok,-
throughput,n16384_b10,16384,10,1,gpu_cache_reuse,run_gpu_cache_reuse,0.010644,1077.4896655392708,0.010415333333333334,1101.1457466555719,5.0,1.0,1.25,2.9265359518931833,2.9907874933064433,3,0,3,3,0,ok,-
throughput,n16384_b16,16384,16,1,gpu_cache_reuse,run_gpu_cache_reuse,0.014403666666666667,1273.9867163453748,0.014733333333333333,1245.4805429864255,8.0,1.0,2.0,3.4602354406369904,3.382810715505996,3,0,3,3,0,ok,-
throughput,n16384_b150,16384,150,1,gpu_cache_reuse,run_gpu_cache_reuse,0.08738499999999999,1968.6673914287353,0.08627866666666667,1993.911202460245,75.0,1.0,18.75,5.347035876629465,5.415599801564686,3,0,3,3,0,ok,-
throughput,n16384_b256,16384,256,1,gpu_cache_reuse,run_gpu_cache_reuse,0.12949366666666665,2267.3022361453973,0.12970066666666666,2263.6836613535784,128.0,1.0,32.0,6.158148630192572,6.1483203324728235,3,0,3,3,0,ok,-
throughput,n16384_b1024,16384,1024,1,gpu_cache_reuse,run_gpu_cache_reuse,0.4196493333333333,2798.539224813098,0.419642,2798.5881298821378,512.0,1.0,128.0,7.601024785792075,7.601157615319218,3,0,3,3,0,ok,-
throughput,n32768_b1,32768,1,1,gpu_cache_reuse,run_gpu_cache_reuse,0.007975000000000001,308.1630094043887,0.007893666666666667,311.33820362315777,1.0,1.0,0.25,0.8369919034111342,0.8456159490355721,3,0,3,3,0,ok,-
throughput,n32768_b10,32768,10,1,gpu_cache_reuse,run_gpu_cache_reuse,0.015874,1548.19201209525,0.015824,1553.0839231547016,10.0,1.0,2.5,4.20499586097001,4.218282627467008,3,0,3,3,0,ok,-
throughput,n32768_b16,32768,16,1,gpu_cache_reuse,run_gpu_cache_reuse,0.023439666666666664,1677.5665182951977,0.02349066666666667,1673.9243955045972,16.0,1.0,4.0,4.556385907447236,4.546493651745121,3,0,3,3,0,ok,-
throughput,n32768_b150,32768,150,1,gpu_cache_reuse,run_gpu_cache_reuse,0.23612066666666665,1561.2356394047113,0.23634500000000003,1559.753749814889,150.0,1.0,37.5,4.240423248800343,4.2363983348730425,3,0,3,3,0,ok,-
throughput,n32768_b256,32768,256,1,gpu_cache_reuse,run_gpu_cache_reuse,0.3992023333333334,1576.0068202674165,0.39921066666666666,1575.9739218724949,256.0,1.0,64.0,4.280542790759001,4.280453436458373,3,0,3,3,0,ok,-
throughput,n32768_b1024,32768,1024,1,gpu_cache_reuse,run_gpu_cache_reuse,1.5793706666666665,1593.4083449272623,1.5790366666666664,1593.7453848443463,1024.0,1.0,256.0,4.327806527167374,4.328721950735799,3,0,3,3,0,ok,-
throughput,n65536_b1,65536,1,1,gpu_cache_reuse,run_gpu_cache_reuse,0.007251,723.0561301889395,0.006925666666666667,757.021706694903,2.0,1.0,0.5,1.9638701213673653,2.056122960490171,3,0,3,3,0,ok,-
throughput,n65536_b10,65536,10,1,gpu_cache_reuse,run_gpu_cache_reuse,0.028172666666666665,1860.981092784969,0.028001666666666664,1872.345693708708,20.0,1.0,5.0,5.05455249178924,5.0854195286119035,3,0,3,3,0,ok,-
throughput,n65536_b16,65536,16,1,gpu_cache_reuse,run_gpu_cache_reuse,0.053753,1560.5841534425986,0.053692666666666666,1562.3377494133279,32.0,1.0,8.0,4.238653768172124,4.243416655295377,3,0,3,3,0,ok,-
throughput,n65536_b150,65536,150,1,gpu_cache_reuse,run_gpu_cache_reuse,0.465247,1690.3537260852838,0.46552799999999994,1689.3334020724856,300.0,1.0,75.0,4.591116842247698,4.588345572135757,3,0,3,3,0,ok,-
throughput,n65536_b256,65536,256,1,gpu_cache_reuse,run_gpu_cache_reuse,0.7904426666666667,1698.0071251214508,0.7903986666666668,1698.1016499690447,512.0,1.0,128.0,4.611903999795346,4.6121607357749825,3,0,3,3,0,ok,-
throughput,n65536_b1024,65536,1024,1,gpu_cache_reuse,run_gpu_cache_reuse,3.144269,1707.4585921242744,3.1436283333333335,1707.8065695849327,2048.0,1.0,512.0,4.637574833462277,4.638519964150427,3,0,3,3,0,ok,-
